user,day,action_id,content
JRS0674,2010-01-02,"[0, 0, 5, 5, 16, 16, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 0, 0, 16, 16, 0, 0, 0, 0, 0, 0, 16, 16, 16, 16, 6, 6, 0, 0, 6, 6, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['[(79, 0.9057073), (95, 0.07030169)]', '[(20, 0.6343546), (92, 0.34165272)]', '[(21, 0.38444698), (40, 0.5979879)]', '[(22, 0.30519816), (32, 0.67723817)]', '[(65, 0.7663293), (73, 0.21317753)]', '[(27, 0.5973919), (31, 0.38211477)]', '[(8, 0.18747602), (97, 0.55513376), (99, 0.24217758)]', '[(77, 0.9844749)]', '[(6, 0.57283485), (24, 0.39735574)]', '[(46, 0.9698906)]', '[(21, 0.24398577), (65, 0.5398144), (81, 0.19672589)]', '[(39, 0.6622735), (53, 0.111590646), (60, 0.2066627)]', '[(20, 0.33361015), (32, 0.64050037)]', '[(5, 0.9372432), (30, 0.036868937)]', '[(91, 0.8693483), (94, 0.10448486)]', '[(8, 0.7153315), (74, 0.26710266)]', '[(17, 0.13342436), (39, 0.08932221), (61, 0.62591445), (71, 0.13795581)]', '[(0, 0.9279471), (83, 0.021186681), (88, 0.03734404)]', '[(14, 0.9763409)]', '[(0, 0.53851765), (15, 0.26546767), (35, 0.1728339)]', '[(12, 0.8690313), (31, 0.07596559), (67, 0.03125443)]', '[(27, 0.45836937), (52, 0.51764166)]', '[(38, 0.57606554), (62, 0.40344256)]', '[(28, 0.2649814), (67, 0.7145245)]', '[(5, 0.07897168), (83, 0.90346295)]', '[(3, 0.5354503), (61, 0.4469836)]', '[(35, 0.25353917), (56, 0.7288943)]', '[(61, 0.5774954), (81, 0.4049388)]', '[(52, 0.97077954)]', '[(13, 0.9707758)]', '[(47, 0.733819), (49, 0.13384795), (90, 0.113241985)]', '[(2, 0.18340161), (27, 0.79731023)]', '[(12, 0.7504872), (96, 0.22984141)]', '[(62, 0.71204937), (74, 0.26827693)]', '[(29, 0.9289447), (55, 0.0501265)]', '[(65, 0.97885805)]', '[(37, 0.3177412), (71, 0.6646941)]', '[(26, 0.2019382), (86, 0.48879442), (99, 0.29188076)]', '[(17, 0.62528354), (25, 0.35285977)]', '[(5, 0.051547013), (91, 0.92659414)]', '[(40, 0.28728163), (64, 0.03127228), (94, 0.66157544)]', '[(3, 0.17453875), (41, 0.05220593), (64, 0.7533855)]', '[(71, 0.7939216), (90, 0.18265821)]', '[(72, 0.97634333)]', '[(9, 0.6104188), (79, 0.36616248)]', '[(13, 0.7291585), (75, 0.2474212)]', '[(67, 0.9819349)]', '[(36, 0.3968912), (79, 0.109138705), (88, 0.47626764)]', '[(85, 0.022137867), (96, 0.95964736)]', '[(20, 0.29178637), (48, 0.68999743)]', '[(5, 0.5269302), (82, 0.4533845)]', '[(28, 0.0892484), (33, 0.62620133), (74, 0.26684693)]', '[(52, 0.8477245), (93, 0.13335967)]', '[(11, 0.31945094), (51, 0.6616338)]', '[(5, 0.56989425), (59, 0.22511101), (64, 0.14836024), (71, 0.042034134)]', '[(44, 0.03519264), (79, 0.461872), (84, 0.01838864), (99, 0.46994704)]', '[(3, 0.5934199), (90, 0.387294)]', '[(8, 0.16832662), (11, 0.38133624), (29, 0.027027346), (42, 0.40441445)]', '[(25, 0.31131563), (49, 0.2251703), (66, 0.4408699)]', '[(30, 0.710982), (85, 0.033549856), (98, 0.23282544)]', '[(10, 0.293658), (94, 0.68705535)]', '[(33, 0.103532456), (87, 0.87717754)]', '[(17, 0.09320555), (28, 0.12857975), (46, 0.07971477), (57, 0.6799679)]', '[(8, 0.07508715), (39, 0.8704144), (91, 0.03577379)]', '[(22, 0.027467618), (96, 0.94520736)]', '[(17, 0.9723996)]', '[(20, 0.19192648), (38, 0.40184158), (65, 0.105388924), (86, 0.28194824)]', '[(19, 0.09994193), (51, 0.8807701)]', '[(82, 0.21998355), (98, 0.752692)]', '[(90, 0.39025217), (95, 0.5824235)]', '[(52, 0.9757667)]', '[(30, 0.04870682), (85, 0.9273025)]', '[(1, 0.1150905), (31, 0.8628408)]', '[(57, 0.17785451), (71, 0.8045807)]']"
JRS0674,2010-01-03,,
JRS0674,2010-01-04,,
JUW1135,2010-01-02,,
JUW1135,2010-01-03,,
JUW1135,2010-01-04,,
JWS0047,2010-01-02,,
JWS0047,2010-01-03,,
JWS0047,2010-01-04,,
KAD0387,2010-01-02,"[4, 4, 0, 0]","['[(29, 0.86968243), (53, 0.106326245)]', '[(49, 0.9757647)]', '[(58, 0.9716105)]', '[(43, 0.405434), (74, 0.5664633)]']"
KAD0387,2010-01-03,,
KAD0387,2010-01-04,,
KAG0547,2010-01-02,,
KAG0547,2010-01-03,,
KAG0547,2010-01-04,"[3, 3, 10, 10, 10, 10]","['[(35, 0.23639193), (61, 0.74019027)]', '[(2, 0.020361565), (87, 0.95621985)]', '[(64, 0.2018244), (70, 0.7825623)]', '[(40, 0.029826568), (60, 0.19414923), (85, 0.7605698)]', '[(31, 0.3254272), (74, 0.4788132), (81, 0.18030512)]', '[(27, 0.9141659), (33, 0.07022092)]']"
KBC0818,2010-01-02,"[16, 16]","['[(71, 0.31253144), (91, 0.3767871), (92, 0.28951478)]', '[(7, 0.3395996), (15, 0.6390181)]']"
KBC0818,2010-01-03,,
KBC0818,2010-01-04,,
KCM0466,2010-01-02,,
KCM0466,2010-01-03,,
KCM0466,2010-01-04,,
KDC1240,2010-01-02,"[10, 10]","['[(92, 0.98089325)]', '[(5, 0.7133354), (51, 0.26774788)]']"
KDC1240,2010-01-03,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","['[(1, 0.17638303), (58, 0.80751574)]', '[(10, 0.14088383), (24, 0.6333102), (29, 0.14142008), (90, 0.068842866)]', '[(27, 0.46424487), (48, 0.15160762), (89, 0.36818582)]', '[(36, 0.6455712), (37, 0.076604575), (43, 0.26186195)]', '[(4, 0.46509308), (40, 0.12251639), (41, 0.39435977)]', '[(6, 0.70540583), (38, 0.27139032)]', '[(32, 0.079879865), (82, 0.89776355)]', '[(80, 0.9774155)]', '[(2, 0.16797674), (6, 0.81109494)]', '[(20, 0.17762832), (79, 0.0160818), (81, 0.78557485)]', '[(76, 0.6857927), (94, 0.29453525)]', '[(37, 0.98012555)]', '[(24, 0.21794155), (72, 0.09674637), (82, 0.37002283), (92, 0.2980811)]', '[(42, 0.3315492), (44, 0.54621387), (68, 0.104849376)]']"
KDC1240,2010-01-04,,
KHG0205,2010-01-02,"[10, 10, 10, 10, 0, 0, 10, 10, 0, 0, 10, 10, 16, 16, 10, 10, 10, 10, 12, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 16, 16, 10, 10, 10, 10, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 10, 10, 13, 13, 10, 10]","['[(59, 0.10061253), (62, 0.2708702), (80, 0.6122884)]', '[(42, 0.44735566), (65, 0.48821646), (69, 0.04820161)]', '[(14, 0.8632736), (70, 0.10691578)]', '[(72, 0.9698922)]', '[(23, 0.6062852), (78, 0.30537918), (93, 0.06620691)]', '[(55, 0.59209204), (97, 0.38071284)]', '[(18, 0.5172626), (36, 0.1807929), (86, 0.28391346)]', '[(22, 0.20880349), (32, 0.3484634), (73, 0.33433974), (77, 0.09054904)]', '[(19, 0.46033397), (31, 0.22285295), (95, 0.29609674)]', '[(38, 0.10669039), (57, 0.73304594), (63, 0.13954665)]', '[(8, 0.7261361), (89, 0.24405576)]', '[(12, 0.7704834), (86, 0.1997109)]', '[(16, 0.54220665), (30, 0.36889303), (51, 0.07392076)]', '[(39, 0.1648102), (85, 0.81442267)]', '[(22, 0.10894423), (44, 0.20693326), (48, 0.24858674), (85, 0.42115298)]', '[(69, 0.15974185), (99, 0.82557774)]', '[(38, 0.5831596), (49, 0.40016818)]', '[(6, 0.98312885)]', '[]', '[]', '[(6, 0.05106324), (34, 0.06483686), (55, 0.8624624)]', '[(43, 0.17726539), (71, 0.10452476), (74, 0.6965719)]', '[(2, 0.049849194), (86, 0.19155914), (89, 0.7348435)]', '[(13, 0.24323806), (78, 0.71426463), (83, 0.018750755)]', '[(83, 0.96688324)]', '[(34, 0.64786077), (90, 0.3193539)]', '[(74, 0.5520613), (79, 0.42744443)]', '[(67, 0.737415), (74, 0.2420925)]', '[(0, 0.01621233), (12, 0.9433658), (76, 0.019256761)]', '[(81, 0.97839755)]', '[(14, 0.79104155), (44, 0.18928559)]', '[(4, 0.7746672), (26, 0.2056591)]', '[(31, 0.26678956), (91, 0.7142948)]', '[(11, 0.3498602), (87, 0.46034274), (92, 0.17107208)]', '[(57, 0.8442984), (93, 0.1275971)]', '[(9, 0.5792725), (47, 0.39262596)]', '[(47, 0.7283603), (86, 0.2435382)]', '[(52, 0.6974169), (73, 0.27447847)]', '[(6, 0.5563585), (40, 0.10267884), (70, 0.3247347)]', '[(61, 0.116640225), (63, 0.8669666)]', '[(78, 0.97576565)]', '[(14, 0.5044511), (32, 0.47155774)]', '[(20, 0.5469084), (23, 0.25628972), (39, 0.07833325), (43, 0.09705387)]', '[(34, 0.16107321), (49, 0.3338075), (58, 0.48348138)]', '[(91, 0.07660648), (99, 0.905509)]', '[(27, 0.07944511), (87, 0.6327737), (98, 0.27007648)]', '[(24, 0.107208684), (92, 0.87851447)]', '[(6, 0.36830476), (72, 0.58233416), (86, 0.035251293)]', '[(75, 0.88051164), (96, 0.09138069)]', '[(52, 0.9716127)]', '[(5, 0.45650053), (43, 0.079448566), (69, 0.1678615), (94, 0.27477443)]', '[(19, 0.37815192), (57, 0.5999863)]', '[(31, 0.031828143), (69, 0.9353833)]', '[(15, 0.25457275), (86, 0.7126373)]', '[(39, 0.2777739), (55, 0.42578045), (63, 0.031169176), (70, 0.21846415), (84, 0.030918244)]', '[(10, 0.21820104), (61, 0.76540416)]', '[(65, 0.9792996)]', '[(36, 0.48355472), (81, 0.30137947), (91, 0.19477977)]']"
KHG0205,2010-01-03,,
KHG0205,2010-01-04,"[10, 10, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","['[(69, 0.25885656), (75, 0.040560536), (80, 0.6822139)]', '[(27, 0.19364716), (38, 0.7877932)]', '[(13, 0.08031687), (21, 0.5868403), (38, 0.13691422), (80, 0.17774653)]', '[(7, 0.39076483), (98, 0.5906766)]', '[(7, 0.98089045)]', '[(25, 0.29102), (92, 0.6900654)]', '[(61, 0.5311017), (65, 0.4519377)]', '[(78, 0.75623953), (86, 0.22680034)]', '[(29, 0.8095565), (77, 0.1690612)]', '[(25, 0.9784006)]', '[(35, 0.39205995), (53, 0.59097993)]', '[(43, 0.9828681)]', '[(37, 0.13888898), (54, 0.8444401)]', '[(49, 0.42057237), (73, 0.56275487)]', '[(11, 0.15726033), (88, 0.8223139)]', '[(53, 0.34675455), (86, 0.6362847)]', '[(11, 0.6859193), (43, 0.29552022)]', '[(37, 0.82708037), (60, 0.15436146)]', '[(7, 0.79441434), (17, 0.18862621)]', '[(92, 0.45159823), (93, 0.5314426)]', '[(0, 0.5766786), (61, 0.3948181)]', '[(75, 0.30267555), (76, 0.4123421), (94, 0.26285467)]', '[(38, 0.22284494), (60, 0.15603046), (81, 0.6024007)]', '[(4, 0.19441149), (24, 0.7524855), (65, 0.034378517)]', '[(12, 0.31526625), (24, 0.100633495), (66, 0.2716051), (91, 0.2939629)]', '[(4, 0.3947422), (21, 0.35311726), (51, 0.22092938), (84, 0.012677906)]']"
KIC0438,2010-01-02,,
KIC0438,2010-01-03,,
KIC0438,2010-01-04,,
KIS1205,2010-01-02,"[13, 13, 13, 13, 12, 12, 13, 13, 10, 10, 13, 13, 10, 10, 10, 10, 10, 10]","['[(25, 0.4919961), (85, 0.48315087)]', '[(25, 0.11167512), (30, 0.438889), (49, 0.42679176)]', '[(53, 0.9738494)]', '[(40, 0.83415866), (58, 0.13995409)]', '[]', '[]', '[(59, 0.04721469), (71, 0.9374161)]', '[(0, 0.24250934), (5, 0.26732463), (8, 0.4193396), (37, 0.055769928)]', '[(38, 0.042219132), (39, 0.3448806), (93, 0.5958184)]', '[(8, 0.4810487), (63, 0.5016938)]', '[(18, 0.5298911), (61, 0.44824943)]', '[(18, 0.020588318), (19, 0.78209955), (75, 0.17567483)]', '[(16, 0.22185516), (39, 0.18249756), (45, 0.57856613)]', '[(64, 0.2888267), (92, 0.37151963), (94, 0.32257196)]', '[(72, 0.8069084), (97, 0.1772261)]', '[(24, 0.06864896), (26, 0.2148442), (30, 0.700802)]', '[(2, 0.33512664), (66, 0.02866696), (89, 0.31052113), (98, 0.3050012)]', '[(8, 0.06177929), (23, 0.9223559)]']"
KIS1205,2010-01-03,,
KIS1205,2010-01-04,,
KJG1121,2010-01-02,,
KJG1121,2010-01-03,,
KJG1121,2010-01-04,,
KJM0889,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(39, 0.9591221), (88, 0.011073277)]', '[(42, 0.9698899)]', '[(85, 0.986389)]', '[(8, 0.15782566), (10, 0.65945506), (30, 0.16938163)]', '[(44, 0.97515595)]', '[(5, 0.07238449), (37, 0.90302706)]', '[(16, 0.7505203), (39, 0.018151633), (48, 0.20706418)]', '[(38, 0.98089236)]', '[(1, 0.42737442), (26, 0.54740214)]', '[(88, 0.97451967)]', '[(38, 0.06733672), (78, 0.54347134), (97, 0.36890727)]', '[(14, 0.7241382), (29, 0.1536977), (57, 0.10188064)]', '[(0, 0.7899932), (59, 0.18951492)]', '[(27, 0.30231833), (66, 0.5759487), (92, 0.1014479)]', '[(24, 0.11070841), (50, 0.55807555), (67, 0.31050035)]', '[(79, 0.9788582)]', '[(84, 0.97576624)]', '[(0, 0.49783495), (52, 0.46722236), (77, 0.011195594)]', '[(35, 0.6982254), (55, 0.2719454)]', '[(13, 0.97930115)]', '[(9, 0.97741723)]', '[(67, 0.73529965), (84, 0.24234688)]', '[(19, 0.47782004), (35, 0.05602091), (88, 0.4481286)]', '[(27, 0.30297562), (76, 0.67880684)]', '[(42, 0.98344034)]', '[(15, 0.6564571), (77, 0.32715005)]', '[(45, 0.9035186), (59, 0.08035671)]', '[(2, 0.0326728), (3, 0.30887595), (23, 0.12408374), (76, 0.51857084)]', '[(76, 0.98257077)]', '[(59, 0.3351939), (61, 0.2867182), (72, 0.36100584)]', '[(69, 0.96328026), (74, 0.016230771)]', '[(45, 0.38396758), (87, 0.59554595)]']"
KJM0889,2010-01-03,,
KJM0889,2010-01-04,,
KJW1664,2010-01-02,,
KJW1664,2010-01-03,,
KJW1664,2010-01-04,,
KMC1934,2010-01-02,"[16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 6, 6, 6, 6, 6, 6]","['[(41, 0.9745216)]', '[(25, 0.49862677), (88, 0.47615293)]', '[(6, 0.13715129), (32, 0.44202447), (47, 0.27804482), (56, 0.12350531)]', '[(41, 0.027144708), (87, 0.6663183), (96, 0.28706363)]', '[(7, 0.9828696)]', '[(2, 0.93880934), (40, 0.044232007)]', '[(12, 0.9751603)]', '[(10, 0.39464098), (19, 0.5807682)]', '[(3, 0.88804716), (93, 0.09809891)]', '[(14, 0.4866734), (40, 0.22175288), (93, 0.27101555)]', '[(57, 0.103835955), (74, 0.8654248)]', '[(14, 0.9689454)]', '[(13, 0.03758097), (61, 0.94234604)]', '[(43, 0.22639053), (78, 0.52716744), (93, 0.22657168)]', '[(22, 0.068924315), (36, 0.2638152), (78, 0.64163727)]', '[(47, 0.029623851), (58, 0.94448805)]', '[(52, 0.2692013), (66, 0.7006336)]', '[(88, 0.9793003)]', '[(17, 0.54004234), (86, 0.43596688)]', '[(33, 0.55399257), (38, 0.42201528)]', '[(7, 0.25025624), (25, 0.3640636), (55, 0.062802546), (89, 0.3078208)]', '[(5, 0.5490269), (11, 0.1443704), (12, 0.1765104), (86, 0.11503474)]', '[(25, 0.13748725), (87, 0.83662766)]', '[(5, 0.23814954), (94, 0.73596334)]', '[(22, 0.48235536), (31, 0.49671724)]', '[(38, 0.6920281), (93, 0.28704372)]', '[(11, 0.97452265)]', '[(48, 0.97452366)]', '[(37, 0.781658), (95, 0.19905415)]', '[(5, 0.98051566)]', '[(27, 0.87113667), (43, 0.109190494)]', '[(67, 0.98012847)]', '[(63, 0.9707755)]', '[(65, 0.04064962), (97, 0.9304179)]', '[(20, 0.80553263), (62, 0.16924398)]', '[(57, 0.97452253)]', '[(96, 0.98159826)]', '[(1, 0.54752874), (40, 0.25226623), (77, 0.18217419)]', '[(33, 0.9716127)]', '[(25, 0.64306563), (74, 0.32883123)]', '[(0, 0.05360442), (48, 0.8964044), (55, 0.026240362)]', '[(10, 0.61897206), (91, 0.3570364)]', '[(58, 0.47069806), (80, 0.507916)]', '[(23, 0.015096517), (48, 0.5815686), (77, 0.38216802)]', '[(13, 0.18841054), (51, 0.0914535), (65, 0.7040034)]', '[(19, 0.3195514), (48, 0.42932424), (63, 0.23701414)]', '[(51, 0.74306524), (95, 0.23937)]', '[(52, 0.218715), (88, 0.76372)]', '[(10, 0.22206967), (39, 0.6761934), (68, 0.076114476)]', '[(12, 0.97385085)]', '[(18, 0.83403456), (65, 0.14360827)]', '[(44, 0.043882195), (88, 0.9337662)]', '[(15, 0.461926), (24, 0.054594465), (30, 0.46184185)]', '[(77, 0.21488953), (98, 0.7632511)]', '[(4, 0.40801892), (38, 0.56856227)]', '[(19, 0.67342544), (47, 0.3031529)]', '[(71, 0.47531518), (81, 0.5071201)]', '[(43, 0.39328814), (49, 0.0564699), (79, 0.53285486)]', '[(25, 0.85342336), (70, 0.12901156)]', '[(81, 0.32211122), (88, 0.10664485), (89, 0.5538559)]', '[(49, 0.9723998)]', '[(65, 0.10392455), (84, 0.8687479)]', '[(8, 0.2890385), (57, 0.6044672), (76, 0.07292042)]', '[(61, 0.677329), (80, 0.28875777)]', '[(20, 0.37884167), (34, 0.050983317), (87, 0.250581), (88, 0.30723977)]', '[(73, 0.6627743), (97, 0.32461554)]', '[(84, 0.9858053)]', '[(64, 0.17724796), (65, 0.61357284), (70, 0.19527143)]', '[(56, 0.7706499), (82, 0.19542824)]', '[(69, 0.55981266), (73, 0.40626633)]', '[(37, 0.42322972), (63, 0.55821085)]', '[(67, 0.9812517)]', '[(2, 0.03188491), (13, 0.43618816), (55, 0.3650216), (66, 0.15093629)]', '[(15, 0.70332336), (84, 0.282624)]', '[(90, 0.9657346)]', '[(66, 0.9657356)]', '[(3, 0.12825182), (4, 0.8531878)]', '[(13, 0.094071075), (44, 0.887369)]', '[(59, 0.52133024), (83, 0.4614137)]', '[(49, 0.043009043), (59, 0.9397335)]', '[(36, 0.19188981), (71, 0.4942862), (91, 0.29611993)]', '[(27, 0.8415682), (78, 0.13948207)]']"
KMC1934,2010-01-03,,
KMC1934,2010-01-04,,
KOL1923,2010-01-02,,
KOL1923,2010-01-03,,
KOL1923,2010-01-04,,
KRC0098,2010-01-02,,
KRC0098,2010-01-03,,
KRC0098,2010-01-04,,
KSS1005,2010-01-02,,
KSS1005,2010-01-03,,
KSS1005,2010-01-04,,
LAF1938,2010-01-02,,
LAF1938,2010-01-03,,
LAF1938,2010-01-04,,
LAH0463,2010-01-02,,
LAH0463,2010-01-03,,
LAH0463,2010-01-04,,
LAS0129,2010-01-02,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['[(24, 0.74927855), (63, 0.2241364)]', '[(48, 0.64036965), (76, 0.3330421)]', '[(10, 0.48471686), (41, 0.49129108)]', '[(14, 0.3397692), (19, 0.6362412)]', '[(62, 0.9792976)]', '[(68, 0.95333403), (79, 0.026172385)]', '[(58, 0.5695639), (62, 0.2112571), (91, 0.20396622)]', '[(2, 0.10965739), (28, 0.4925298), (41, 0.183316), (63, 0.19943999)]', '[(13, 0.60705745), (71, 0.37006673)]', '[(30, 0.97689235)]', '[(20, 0.36904317), (32, 0.25024486), (40, 0.35807055)]', '[(21, 0.20905145), (86, 0.76807606)]', '[(10, 0.013978474), (58, 0.9586993)]', '[(53, 0.50921935), (72, 0.4634588)]', '[(48, 0.059164852), (59, 0.9149543)]', '[(48, 0.7767436), (54, 0.19737175)]']"
LAS0129,2010-01-03,,
LAS0129,2010-01-04,,
LAS0256,2010-01-02,,
LAS0256,2010-01-03,,
LAS0256,2010-01-04,,
LDM0399,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(9, 0.45985284), (22, 0.33752468), (58, 0.1493713), (96, 0.038426504)]', '[(22, 0.17575252), (42, 0.80911523)]', '[(78, 0.12116023), (95, 0.86244494)]', '[(14, 0.9834403)]', '[(8, 0.1358945), (22, 0.8412322)]', '[(23, 0.51688397), (27, 0.46024105)]', '[(67, 0.5385537), (77, 0.44698107)]', '[(16, 0.6230302), (19, 0.36102)]', '[(16, 0.048190035), (82, 0.9366763)]', '[(47, 0.05520629), (60, 0.27758232), (79, 0.27476677), (81, 0.37761924)]', '[(25, 0.3088548), (46, 0.6164999), (62, 0.05841865)]', '[(15, 0.035202745), (27, 0.5869718), (68, 0.18574478), (69, 0.1340044), (81, 0.04218237)]', '[(80, 0.9745252)]', '[(65, 0.21298891), (67, 0.7617929)]', '[(42, 0.98471314)]', '[(1, 0.07308567), (8, 0.301201), (32, 0.14011692), (60, 0.37691686), (95, 0.09400822)]', '[(11, 0.81295604), (36, 0.16468804)]', '[(3, 0.9774199)]', '[(82, 0.47763616), (98, 0.5038052)]', '[(75, 0.41325778), (94, 0.5681825)]', '[(17, 0.73767215), (34, 0.24140067)]', '[(28, 0.70539737), (53, 0.1409914), (57, 0.13289355)]', '[(20, 0.20779271), (69, 0.19906202), (74, 0.5776904)]', '[(1, 0.98422784)]', '[(51, 0.9738503)]', '[(31, 0.9738513)]', '[(6, 0.0813333), (23, 0.5450862), (26, 0.35329515)]', '[(9, 0.60435593), (19, 0.026738187), (96, 0.34147015)]']"
LDM0399,2010-01-03,,
LDM0399,2010-01-04,,
LIB1125,2010-01-02,,
LIB1125,2010-01-03,,
LIB1125,2010-01-04,,
LIJ1581,2010-01-02,"[6, 6, 16, 16, 15, 15, 10, 10, 15, 15]","['[(99, 0.9774202)]', '[(69, 0.9774166)]', '[(29, 0.8694275), (35, 0.105350114)]', '[(16, 0.97414947)]', '[(2, 0.024386784), (5, 0.48596975), (7, 0.17309688), (21, 0.12073658), (22, 0.16788718), (49, 0.014442151)]', '[(3, 0.09101775), (54, 0.1916005), (88, 0.5395475), (90, 0.07597865), (98, 0.088233225)]', '[(15, 0.8678799), (67, 0.104145326), (85, 0.010587654)]', '[(43, 0.7121954), (55, 0.27023864)]', '[(0, 0.12243396), (45, 0.15157987), (96, 0.70761436)]', '[(1, 0.042634252), (48, 0.11013685), (63, 0.82885844)]']"
LIJ1581,2010-01-03,,
LIJ1581,2010-01-04,,
LJF1138,2010-01-02,,
LJF1138,2010-01-03,,
LJF1138,2010-01-04,,
LJH1027,2010-01-02,,
LJH1027,2010-01-03,,
LJH1027,2010-01-04,,
LKM0230,2010-01-02,,
LKM0230,2010-01-03,,
LKM0230,2010-01-04,,
LNS0317,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 13, 13, 16, 16, 16, 16]","['[(9, 0.118967816), (34, 0.8624716)]', '[(41, 0.20837592), (76, 0.3509224), (82, 0.42233247)]', '[(15, 0.58278054), (59, 0.39672962)]', '[(25, 0.31642255), (68, 0.31702775), (82, 0.15382123), (85, 0.19265163)]', '[(20, 0.082987875), (61, 0.21393129), (65, 0.4738714), (82, 0.20870766)]', '[(59, 0.87790537), (78, 0.10116672)]', '[(44, 0.138989), (95, 0.84312594)]', '[(24, 0.25632286), (32, 0.2391108), (77, 0.48685756)]', '[(2, 0.48737887), (96, 0.49063)]', '[(51, 0.9793003)]', '[(58, 0.98256725)]', '[(26, 0.9825671)]', '[(9, 0.8364204), (34, 0.13769205)]', '[(46, 0.41342172), (61, 0.56069297)]', '[(3, 0.46094322), (70, 0.1972099), (87, 0.3261425)]', '[(80, 0.24717486), (96, 0.73695946)]', '[(81, 0.9621446), (95, 0.016472578)]', '[(14, 0.6107778), (69, 0.36784032)]']"
LNS0317,2010-01-03,"[0, 0]","['[(95, 0.9447962)]', '[(1, 0.94479156)]']"
LNS0317,2010-01-04,"[10, 10]","['[(39, 0.97791886)]', '[(11, 0.21375272), (27, 0.116906136), (99, 0.64770406)]']"
LRF0549,2010-01-02,,
LRF0549,2010-01-03,,
LRF0549,2010-01-04,,
LRV1554,2010-01-02,"[10, 10, 10, 10, 10, 10]","['[(23, 0.18527782), (26, 0.7991084)]', '[(30, 0.67108023), (61, 0.20205587), (68, 0.03264986), (87, 0.07891704)]', '[(64, 0.7039026), (87, 0.27821305)]', '[(23, 0.25685886), (56, 0.7252572)]', '[(66, 0.87434304), (78, 0.10330032)]', '[(32, 0.44926184), (65, 0.52838314)]']"
LRV1554,2010-01-03,"[12, 12, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0]","['[]', '[]', '[(75, 0.9805145)]', '[(55, 0.62790006), (85, 0.34967372)]', '[]', '[]', '[(40, 0.92930806), (78, 0.053733166)]', '[(51, 0.7442189), (54, 0.2388223)]', '[(57, 0.36976817), (63, 0.61234874)]', '[(43, 0.23922971), (72, 0.671931), (97, 0.071136005)]', '[(54, 0.48199204), (85, 0.49872077)]', '[(6, 0.5653506), (25, 0.41536385)]']"
LRV1554,2010-01-04,,
LSC1951,2010-01-02,,
LSC1951,2010-01-03,,
LSC1951,2010-01-04,,
LSH0464,2010-01-02,,
LSH0464,2010-01-03,,
LSH0464,2010-01-04,,
LSN1462,2010-01-02,,
LSN1462,2010-01-03,,
LSN1462,2010-01-04,,
LTS1378,2010-01-02,,
LTS1378,2010-01-03,"[14, 14, 10, 10]","['[(17, 0.047891833), (31, 0.28732213), (83, 0.644915)]', '[(37, 0.10813021), (41, 0.87179536)]', '[(1, 0.08353807), (38, 0.25966427), (44, 0.6346688)]', '[(81, 0.97741824)]']"
LTS1378,2010-01-04,,
MAB1340,2010-01-02,,
MAB1340,2010-01-03,"[10, 10, 10, 10, 10, 10, 10, 10]","['[(92, 0.9613079)]', '[(2, 0.96895224)]', '[(17, 0.5636605), (38, 0.096117675), (57, 0.31993678)]', '[(19, 0.058187593), (20, 0.23324968), (81, 0.0747038), (97, 0.61378247)]', '[(25, 0.5916447), (95, 0.3910987)]', '[(35, 0.7246114), (52, 0.25813136)]', '[(12, 0.3177896), (64, 0.031773623), (75, 0.63171333)]', '[(1, 0.5504433), (15, 0.41612017), (82, 0.014710997)]']"
MAB1340,2010-01-04,,
MAC1175,2010-01-02,,
MAC1175,2010-01-03,,
MAC1175,2010-01-04,,
